headline,section,word_count,url,date,id
"From a Makeshift Base, Trying to Run a Smooth Terrorism Investigation",New York and Region,877,http://www.nytimes.com/2001/09/24/nyregion/nation-challenged-fbi-makeshift-base-trying-run-smooth-terrorism-investigation.html,9/24/01,598
Victims of '93 Bombay Terror Wary of U.S. Motives,World; Washington,1222,http://www.nytimes.com/2001/09/24/world/victims-of-93-bombay-terror-wary-of-us-motives.html,9/24/01,599
U.S. Seeks Afghan Coalition Against Taliban,World; Front Page; Washington,1293,http://www.nytimes.com/2001/09/24/world/a-nation-challenged-the-strategy-us-seeks-afghan-coalition-against-taliban.html,9/24/01,600
A Nation Challenged,New York and Region,1098,http://www.nytimes.com/2001/09/24/nyregion/a-nation-challenged-324728.html,9/24/01,601
U.S. Certain That bin Laden Remains Inside Afghanistan,World; Washington,565,http://www.nytimes.com/2001/09/24/world/nation-challenged-intelligence-us-certain-that-bin-laden-remains-inside.html,9/24/01,602
Military Plans Must Ensure Oil Flow,Business; Washington,1009,http://www.nytimes.com/2001/09/24/business/a-nation-challenged-the-energy-market-military-plans-must-ensure-oil-flow.html,9/24/01,603
BUSH FREEZES ASSETS LINKED TO TERROR NET; RUSSIANS OFFER AIRSPACE AND ARMS SUPPORT,World; Front Page; Washington,1135,http://www.nytimes.com/2001/09/25/world/nation-challenged-overview-bush-freezes-assets-linked-terror-net-russians-offer.html,9/25/01,604
An Atmosphere Charged With Anger and Fear; Ways of Fighting,Opinion,98,http://www.nytimes.com/2001/09/25/opinion/l-an-atmosphere-charged-with-anger-and-fear-ways-of-fighting-339466.html,9/25/01,605
"The 27 Whose Assets Will Be Frozen Are Just the First of Many, a U.S. Official Says",World,925,http://www.nytimes.com/2001/09/25/world/nation-challenged-money-track-27-whose-assets-will-be-frozen-are-just-first-many.html,9/25/01,606
Foreign Affairs; Terrorism Game Theory,Opinion,781,http://www.nytimes.com/2001/09/25/opinion/foreign-affairs-terrorism-game-theory.html,9/25/01,607
A Nation Challenged,New York and Region,912,http://www.nytimes.com/2001/09/25/nyregion/a-nation-challenged-339148.html,9/25/01,608
U.S. Officers Are Meeting In Islamabad On War Plans,World; Washington,1112,http://www.nytimes.com/2001/09/25/world/nation-challenged-neighbor-us-officers-are-meeting-islamabad-war-plans.html,9/25/01,609
Agents Pursue German Leads On Terror Trail,Front Page; U.S.; Washington,1094,http://www.nytimes.com/2001/09/25/us/a-nation-challenged-the-investigation-agents-pursue-german-leads-on-terror-trail.html,9/25/01,610
Saudi Arabia's Moment,Opinion,528,http://www.nytimes.com/2001/09/25/opinion/saudi-arabia-s-moment.html,9/25/01,611
An Atmosphere Charged With Anger and Fear; Church and State,Opinion,113,http://www.nytimes.com/2001/09/25/opinion/l-an-atmosphere-charged-with-anger-and-fear-church-and-state-339601.html,9/25/01,613
An Atmosphere Charged With Anger and Fear; Ways of Fighting,Opinion,120,http://www.nytimes.com/2001/09/25/opinion/l-an-atmosphere-charged-with-anger-and-fear-ways-of-fighting-339520.html,9/25/01,614
U.S. Prepares to Brief NATO on Strategy to Fight bin Laden,World,520,http://www.nytimes.com/2001/09/25/world/nation-challenged-diplomacy-us-prepares-brief-nato-strategy-fight-bin-laden.html,9/25/01,615
"From a World Lost, Ephemeral Notes Bear Witness to the Unspeakable",New York and Region,907,http://www.nytimes.com/2001/09/25/nyregion/nation-challenged-messages-world-lost-ephemeral-notes-bear-witness-unspeakable.html,9/25/01,616
BUSH FREEZES ASSETS LINKED TO TERROR NET; RUSSIANS OFFER AIRSPACE AND ARMS SUPPORT,World; Front Page; Washington,1135,http://www.nytimes.com/2001/09/25/world/nation-challenged-overview-bush-freezes-assets-linked-terror-net-russians-offer.html,9/25/01,617
ALIGNING WITH U.S.,World; Front Page; Washington,1015,http://www.nytimes.com/2001/09/25/world/a-nation-challenged-moscow-aligning-with-us.html,9/25/01,618
How to Protect the Homeland,Opinion,680,http://www.nytimes.com/2001/09/25/opinion/how-to-protect-the-homeland.html,9/25/01,619
A Nation Challenged,New York and Region,907,http://www.nytimes.com/2001/09/26/nyregion/a-nation-challenged-357537.html,9/26/01,620
2 Leaders Tell Of Plot to Kill Bush in Genoa,World; Washington,690,http://www.nytimes.com/2001/09/26/world/a-nation-challenged-the-conspiracy-2-leaders-tell-of-plot-to-kill-bush-in-genoa.html,9/26/01,621
An Exhibit On Campus Celebrates Grisly Deed,World; Washington,787,http://www.nytimes.com/2001/09/26/world/an-exhibit-on-campus-celebrates-grisly-deed.html,9/26/01,622
Pakistan Fights U.S. Move Linked to Anti-Taliban Drive,World; Washington,877,http://www.nytimes.com/2001/09/26/world/nation-challenged-islamabad-pakistan-fights-us-move-linked-anti-taliban-drive.html,9/26/01,623
Saudis Criticize the Taliban And Halt Diplomatic Ties,World,509,http://www.nytimes.com/2001/09/26/world/nation-challenged-break-saudis-criticize-taliban-halt-diplomatic-ties.html,9/26/01,624
Viewing a Daunting Afghan Landscape Dotted With Scattered Taliban Forces,World,845,http://www.nytimes.com/2001/09/26/world/nation-challenged-terrain-viewing-daunting-afghan-landscape-dotted-with.html,9/26/01,625
"Olgiata Journal; Afghan King Is Courted and Says, 'I Am Ready'",World; Washington,920,http://www.nytimes.com/2001/09/26/world/olgiata-journal-afghan-king-is-courted-and-says-i-am-ready.html,9/26/01,626
Terror's Money Trail,Opinion,651,http://www.nytimes.com/2001/09/26/opinion/terror-s-money-trail.html,9/26/01,627
Visit to Town Where 2 Linked to bin Laden Killed Afghan Rebel,World,468,http://www.nytimes.com/2001/09/26/world/nation-challenged-assassination-visit-town-where-2-linked-bin-laden-killed.html,9/26/01,628
F.B.I. Says 20 in Custody Sought to Transport Hazardous Materials,Front Page; U.S.,1133,http://www.nytimes.com/2001/09/26/us/nation-challenged-investigation-fbi-says-20-custody-sought-transport-hazardous.html,9/26/01,629
Afghanistan Remains a Major Drug Trader Despite Taliban Ban on Poppy Growing,World; Washington,857,http://www.nytimes.com/2001/09/26/world/nation-challenged-narcotics-afghanistan-remains-major-drug-trader-despite.html,9/26/01,630
Islamic Aid Organization Expresses Anger at Its Inclusion on Bush Terror List,World; Washington,631,http://www.nytimes.com/2001/09/26/world/nation-challenged-charity-islamic-aid-organization-expresses-anger-its-inclusion.html,9/26/01,631
U.S. Has a Long Way to Go To Bring Around Egyptians,World; Washington,772,http://www.nytimes.com/2001/09/26/world/a-nation-challenged-cairo-us-has-a-long-way-to-go-to-bring-around-egyptians.html,9/26/01,632
"In Investigation, Internet Offers Clues and Static",Technology; Business,1216,http://www.nytimes.com/2001/09/26/business/tools-for-the-aftermath-in-investigation-internet-offers-clues-and-static.html,9/26/01,633
"Between the Body Slams, the W.W.F. Shows a Sensitive Side",Sports,908,http://www.nytimes.com/2001/09/26/sports/sports-business-between-the-body-slams-the-wwf-shows-a-sensitive-side.html,9/26/01,634
Liberties; From Botox to Botulism,Opinion,668,http://www.nytimes.com/2001/09/26/opinion/liberties-from-botox-to-botulism.html,9/26/01,635
Bush Steps Up Appeal to Afghans To Rid Their Country of Taliban,World; Front Page; Washington,1013,http://www.nytimes.com/2001/09/26/world/nation-challenged-white-house-bush-steps-up-appeal-afghans-rid-their-country.html,9/26/01,637
The Vast Arsenal Against a Shadowy Foe,Opinion,112,http://www.nytimes.com/2001/09/26/opinion/l-the-vast-arsenal-against-a-shadowy-foe-356611.html,9/26/01,638
Commandos Left A Calling Card: Their Absence,U.S.,1071,http://www.nytimes.com/2001/09/26/us/nation-challenged-special-operations-commandos-left-calling-card-their-absence.html,9/26/01,639
British Minister Meets With Top Iranians Over Afghanistan,World; Washington,800,http://www.nytimes.com/2001/09/26/world/nation-challenged-diplomacy-british-minister-meets-with-top-iranians-over.html,9/26/01,640
Money Trail To bin Laden Is Focus Of Germans,World,494,http://www.nytimes.com/2001/09/26/world/a-nation-challenged-the-hijackers-money-trail-to-bin-laden-is-focus-of-germans.html,9/26/01,642
Consider the Source,U.S.,2018,http://learning.blogs.nytimes.com/2001/09/26/consider-the-source/,9/26/01,643
Man Caught In 2000 Plot Is Helping Investigators,U.S.; Washington,767,http://www.nytimes.com/2001/09/27/us/nation-challenged-convicted-terrorist-man-caught-2000-plot-helping-investigators.html,9/27/01,644
Nation-Building in Afghanistan,Opinion,499,http://www.nytimes.com/2001/09/27/opinion/nation-building-in-afghanistan.html,9/27/01,645
A Nation Challenged,New York and Region,962,http://www.nytimes.com/2001/09/27/nyregion/a-nation-challenged-377627.html,9/27/01,646
Pressing for Rules to Follow Terrorists' Cash,Business; Washington,658,http://www.nytimes.com/2001/09/27/business/a-nation-challenged-the-money-trail-pressing-for-rules-to-follow-terrorists-cash.html,9/27/01,647
"Life Goes On, And Exits Must Be Made",New York and Region,785,http://www.nytimes.com/2001/09/27/nyregion/nyc-life-goes-on-and-exits-must-be-made.html,9/27/01,648
Issue Now: Does U.S. Have a Plan?,World; Front Page,1015,http://www.nytimes.com/2001/09/27/world/a-nation-challenged-news-analysis-issue-now-does-us-have-a-plan.html,9/27/01,649
Spain Arrests Six From Algeria,World; Washington,268,http://www.nytimes.com/2001/09/27/world/a-nation-challenged-madrid-spain-arrests-six-from-algeria.html,9/27/01,650
MILITARY CALLED JUST ONE ELEMENT IN WAR ON TERROR,World; Front Page; Washington,1071,http://www.nytimes.com/2001/09/27/world/nation-challenged-alliance-military-called-just-one-element-war-terror.html,9/27/01,651
America's Move: Room for Guns and Butter?,Opinion,147,http://www.nytimes.com/2001/09/27/opinion/l-america-s-move-room-for-guns-and-butter-377651.html,9/27/01,652
America's Move: Room for Guns and Butter?; 'Enduring Freedom',Opinion,111,http://www.nytimes.com/2001/09/27/opinion/l-america-s-move-room-for-guns-and-butter-enduring-freedom-377929.html,9/27/01,653
Officials Balk At the Release Of Indictment Of bin Laden,World; Washington,754,http://www.nytimes.com/2001/09/27/world/nation-challenged-secrets-officials-balk-release-indictment-bin-laden.html,9/27/01,654
Nine Arrested as Licenses For Trucking Are Studied,U.S.,895,http://www.nytimes.com/2001/09/27/us/nation-challenged-investigation-nine-arrested-licenses-for-trucking-are-studied.html,9/27/01,655
"Iran Won't Join U.S. Campaign, Leader Says",World; Washington,498,http://www.nytimes.com/2001/09/27/world/a-nation-challenged-tehran-iran-won-t-join-us-campaign-leader-says.html,9/27/01,656
Essay; All Is Not Changed,Opinion,712,http://www.nytimes.com/2001/09/27/opinion/essay-all-is-not-changed.html,9/27/01,657
America's Move: Room for Guns and Butter?,Opinion,164,http://www.nytimes.com/2001/09/27/opinion/l-america-s-move-room-for-guns-and-butter-377562.html,9/27/01,658
U.S. Embassy In Kabul Is Destroyed By Protesters,World; Washington,858,http://www.nytimes.com/2001/09/27/world/a-nation-challenged-afghanistan-us-embassy-in-kabul-is-destroyed-by-protesters.html,9/27/01,659
Sentiment in Pakistani Town Is Ardently Pro-Taliban,World; Washington,1009,http://www.nytimes.com/2001/09/27/world/nation-challenged-border-town-sentiment-pakistani-town-ardently-pro-taliban.html,9/27/01,660
Arab Allies Not Jumping to Join U.S. Side,World; Washington,1015,http://www.nytimes.com/2001/09/27/world/a-nation-challenged-the-neighbors-arab-allies-not-jumping-to-join-us-side.html,9/27/01,661
Reports of Scams Preying on Donors Are on Rise,U.S.,628,http://www.nytimes.com/2001/09/28/us/reports-of-scams-preying-on-donors-are-on-rise.html,9/28/01,662
Bush Administration to Join U.N. Effort to Raise $584 Million for Refugees,World,793,http://www.nytimes.com/2001/09/28/world/nation-challenged-aid-bush-administration-join-un-effort-raise-584-million-for.html,9/28/01,663
Defending Muslims in Court And Drawing Death Threats As Well as a High Profile,U.S.,862,http://www.nytimes.com/2001/09/28/us/nation-challenged-lawyer-defending-muslims-court-drawing-death-threats-well-high.html,9/28/01,664
Taliban Enlisting Eager Recruits of Many Lands,World,779,http://www.nytimes.com/2001/09/28/world/a-nation-challenged-prisoners-taliban-enlisting-eager-recruits-of-many-lands.html,9/28/01,665
A Nation Challenged,New York and Region,889,http://www.nytimes.com/2001/09/28/nyregion/a-nation-challenged-396907.html,9/28/01,666
"In a Military Town, Osama's Place Cafe Is Tasting Tolerance",U.S.,657,http://www.nytimes.com/2001/09/28/us/nation-challenged-choice-words-military-town-osama-s-place-cafe-tasting.html,9/28/01,667
Jesse Jackson Says He Might Go to Taliban to Seek Turnaround,World,523,http://www.nytimes.com/2001/09/28/world/nation-challenged-emissary-jesse-jackson-says-he-might-go-taliban-seek.html,9/28/01,668
More Crowded Cars Bring Less Crowded Crossings,New York and Region,801,http://www.nytimes.com/2001/09/28/nyregion/more-crowded-cars-bring-less-crowded-crossings.html,9/28/01,669
Trying to Fill Legend's Shoes Leading Afghanistan Rebels,World,426,http://www.nytimes.com/2001/09/28/world/nation-challenged-commander-trying-fill-legend-s-shoes-leading-afghanistan.html,9/28/01,670
"From the Outside, Former Presidents Lend the Support of Insiders",U.S.,1181,http://www.nytimes.com/2001/09/28/us/nation-challenged-former-presidents-outside-former-presidents-lend-support.html,9/28/01,671
U.S. Lets Employees Leave As Indonesia Protests Mount,World,728,http://www.nytimes.com/2001/09/28/world/a-nation-challenged-jakarta-us-lets-employees-leave-as-indonesia-protests-mount.html,9/28/01,672
Foreign Affairs; Talk Later,Opinion,777,http://www.nytimes.com/2001/09/28/opinion/foreign-affairs-talk-later.html,9/28/01,673
New Push to Get bin Laden To Agree to Quit Afghanistan,World; Front Page; Washington,1309,http://www.nytimes.com/2001/09/28/world/nation-challenged-hunted-new-push-get-bin-laden-agree-quit-afghanistan.html,9/28/01,674
Document That May Have Been Used to Prepare for Attacks Is Reported Found,U.S.,1356,http://www.nytimes.com/2001/09/28/us/nation-challenged-investigation-document-that-may-have-been-used-prepare-for.html,9/28/01,675
Indonesia Radicals Issue Threats of Holy War,World; Washington,743,http://www.nytimes.com/2001/09/29/world/a-nation-challenged-the-pacific-indonesia-radicals-issue-threats-of-holy-war.html,9/29/01,676
F.B.I. Expert On bin Laden And Terrorism Is Mourned,Washington; New York and Region,448,http://www.nytimes.com/2001/09/29/nyregion/a-nation-challenged-a-funeral-fbi-expert-on-bin-laden-and-terrorism-is-mourned.html,9/29/01,677
PRESIDENT SAYS U.S. IS 'IN HOT PURSUIT' OF TERROR GROUP,World; Front Page; Washington,1235,http://www.nytimes.com/2001/09/29/world/nation-challenged-white-house-president-says-us-hot-pursuit-terror-group.html,9/29/01,678
"So Far, Europe Breathes Easier Over Free Hand Given the U.S.",World; Washington,850,http://www.nytimes.com/2001/09/29/world/nation-challenged-alliance-so-far-europe-breathes-easier-over-free-hand-given-us.html,9/29/01,679
Abroad at Home; Progress And Problems,Opinion,726,http://www.nytimes.com/2001/09/29/opinion/abroad-at-home-progress-and-problems.html,9/29/01,680
U.S. Prepares Big Packages Of Assistance For Its Allies,World; Washington,749,http://www.nytimes.com/2001/09/29/world/a-nation-challenged-aid-us-prepares-big-packages-of-assistance-for-its-allies.html,9/29/01,681
Quetta Journal; Giving Proper Burial to Holy Books,World; Books,855,http://www.nytimes.com/2001/09/29/world/quetta-journal-giving-proper-burial-to-holy-books.html,9/29/01,683
Russians Recall the 'Giant Mincer' That Was Afghanistan,World; Washington,955,http://www.nytimes.com/2001/09/29/world/nation-challenged-veterans-russians-recall-giant-mincer-that-was-afghanistan.html,9/29/01,684
U.N. Requires Members to Act Against Terror,World; Front Page; Washington,1086,http://www.nytimes.com/2001/09/29/world/a-nation-challenged-resolution-un-requires-members-to-act-against-terror.html,9/29/01,685
Journal; The End of the Beginning,Opinion,1419,http://www.nytimes.com/2001/09/29/opinion/journal-the-end-of-the-beginning.html,9/29/01,686
A Nation Challenged,New York and Region,1156,http://www.nytimes.com/2001/09/29/nyregion/a-nation-challenged-415413.html,9/29/01,687
