headline,date,section,url,word_count,id
Political Memo; Debates Lose Allure for Some in Democratic Field,10/25/03,Front Page; U.S.,http://www.nytimes.com/2003/10/25/us/political-memo-debates-lose-allure-for-some-in-democratic-field.html,1245,3590
Democratic Candidates Clash Over Iraq War,10/27/03,U.S.; Washington,http://www.nytimes.com/2003/10/27/us/democratic-candidates-clash-over-iraq-war.html,1280,3591
"On Canvas Or Bare Skin, It's Free Speech",10/28/03,New York and Region,http://www.nytimes.com/2003/10/28/nyregion/nyc-on-canvas-or-bare-skin-it-s-free-speech.html,790,3592
Trucker Sentenced to 20 Years in Plot Against Brooklyn Bridge,10/29/03,U.S.,http://www.nytimes.com/2003/10/29/us/trucker-sentenced-to-20-years-in-plot-against-brooklyn-bridge.html,748,3593
The Tragedy of National Complacency,10/29/03,Arts; Books,http://www.nytimes.com/2003/10/29/books/books-of-the-times-the-tragedy-of-national-complacency.html,781,3594
Corrections,10/29/03,Corrections; New York and Region,http://www.nytimes.com/2003/10/29/nyregion/c-corrections-910279.html,110,3595
NEWS SUMMARY,11/1/03,New York and Region,http://www.nytimes.com/2003/11/01/nyregion/news-summary-951188.html,909,3596
Calls to Jihad Are Said to Lure Hundreds of Militants Into Iraq,11/1/03,World; Front Page; Washington,http://www.nytimes.com/2003/11/01/world/struggle-for-iraq-terror-recruits-calls-jihad-are-said-lure-hundreds-militants.html,1497,3597
"Once Wanted, Mastermind Of Ship Attack Is Unwanted",11/3/03,World,http://www.nytimes.com/2003/11/03/world/once-wanted-mastermind-of-ship-attack-is-unwanted.html,653,3598
Saudis Report Foiling Plot By Terrorists,11/4/03,World,http://www.nytimes.com/2003/11/04/world/saudis-report-foiling-plot-by-terrorists.html,352,3599
Pentagon Says A Covert Force Hunts Hussein,11/7/03,World; Front Page; Washington,http://www.nytimes.com/2003/11/07/world/pentagon-says-a-covert-force-hunts-hussein.html,1022,3600
NEWS SUMMARY,11/7/03,New York and Region,http://www.nytimes.com/2003/11/07/nyregion/news-summary-035890.html,952,3601
Two Suicides as Police Storm Mecca Hide-Out,11/7/03,World,http://www.nytimes.com/2003/11/07/world/two-suicides-as-police-storm-mecca-hide-out.html,362,3602
Court Reinstates Perjury Charges in a Case Linked to 9/11,11/8/03,U.S.,http://www.nytimes.com/2003/11/08/us/court-reinstates-perjury-charges-in-a-case-linked-to-9-11.html,1023,3603
A Global Democracy Policy,11/8/03,Opinion,http://www.nytimes.com/2003/11/08/opinion/a-global-democracy-policy.html,531,3604
"The World; . . . And in Iraq, Trying to Plant a Seed",11/9/03,Washington; Week in Review,http://www.nytimes.com/2003/11/09/weekinreview/the-world-and-in-iraq-trying-to-plant-a-seed.html,1181,3605
Tuning In for a Morning Jolt,11/9/03,New York and Region,http://www.nytimes.com/2003/11/09/nyregion/tuning-in-for-a-morning-jolt.html,2385,3606
AL QAEDA BLAMED IN DEADLY ATTACK ON SAUDI HOMES,11/10/03,World; Front Page; Washington,http://www.nytimes.com/2003/11/10/world/al-qaeda-blamed-in-deadly-attack-on-saudi-homes.html,1138,3607
Stability Itself Is the Enemy,11/10/03,World; Front Page,http://www.nytimes.com/2003/11/10/world/stability-itself-is-the-enemy.html,1014,3608
"U.S. Had Warning of Attack, But No Details on Time or Site",11/10/03,World; Washington,http://www.nytimes.com/2003/11/10/world/us-had-warning-of-attack-but-no-details-on-time-or-site.html,694,3609
NEWS SUMMARY,11/11/03,New York and Region,http://www.nytimes.com/2003/11/11/nyregion/news-summary-090190.html,902,3610
Terrorism in Saudi Arabia,11/11/03,Opinion,http://www.nytimes.com/2003/11/11/opinion/terrorism-in-saudi-arabia.html,468,3611
"Among the Saudis, Attack Has Soured Qaeda Supporters",11/11/03,World; Front Page,http://www.nytimes.com/2003/11/11/world/among-the-saudis-attack-has-soured-qaeda-supporters.html,1040,3612
"Is That You, Son? Voice Authentication Trips Up the Experts",11/13/03,Technology,http://www.nytimes.com/2003/11/13/technology/what-s-next-is-that-you-son-voice-authentication-trips-up-the-experts.html,973,3613
Clark Proposes Joint Venture With Saudis Against Al Qaeda,11/13/03,U.S.; Washington,http://www.nytimes.com/2003/11/13/us/clark-proposes-joint-venture-with-saudis-against-al-qaeda.html,634,3614
NEWS SUMMARY,11/13/03,New York and Region,http://www.nytimes.com/2003/11/13/nyregion/news-summary-119997.html,870,3615
A Saudi-Israeli Deal,11/13/03,Opinion,http://www.nytimes.com/2003/11/13/opinion/a-saudi-israeli-deal.html,876,3616
World Briefing | Europe: Germany: Qaeda Suspect May Be Handed Over To U.S.,11/14/03,World,http://www.nytimes.com/2003/11/14/world/world-briefing-europe-germany-qaeda-suspect-may-be-handed-over-to-us.html,120,3617
U.S. IS TO RETURN POWER TO IRAQIS AS EARLY AS JUNE,11/15/03,World; Front Page; Washington,http://www.nytimes.com/2003/11/15/world/struggle-for-iraq-government-us-return-power-iraqis-early-june.html,1189,3618
Judge Bars 9/11 Suspect From Being Own Lawyer,11/15/03,U.S.,http://www.nytimes.com/2003/11/15/us/judge-bars-9-11-suspect-from-being-own-lawyer.html,629,3619
"Qaeda Pawn, U.S. Calls Him. Victim, He Calls Himself.",11/15/03,World,http://www.nytimes.com/2003/11/15/world/the-saturday-profile-qaeda-pawn-us-calls-him-victim-he-calls-himself.html,1195,3620
"For an Ancient Afghan Town, No End to War, With Rival Generals Now Clashing",11/15/03,World,http://www.nytimes.com/2003/11/15/world/for-an-ancient-afghan-town-no-end-to-war-with-rival-generals-now-clashing.html,911,3621
High Risks in Afghanistan,11/17/03,Opinion,http://www.nytimes.com/2003/11/17/opinion/high-risks-in-afghanistan.html,512,3622
Two Yemenis Held Abroad Are to Face Trial in a U.S. Court on Conspiracy Charges,11/18/03,New York and Region,http://www.nytimes.com/2003/11/18/nyregion/two-yemenis-held-abroad-are-to-face-trial-in-a-us-court-on-conspiracy-charges.html,504,3623
"Resurgent Taliban Threatens Afghan Stability, U.S. Says",11/19/03,World; Washington,http://www.nytimes.com/2003/11/19/world/resurgent-taliban-threatens-afghan-stability-us-says.html,709,3624
About New York; The Bull's-Eye Versus The Pork Barrel,11/19/03,New York and Region,http://www.nytimes.com/2003/11/19/nyregion/about-new-york-the-bull-s-eye-versus-the-pork-barrel.html,776,3625
"More Proof of Iraq-Qaeda Link, or Not?",11/20/03,World; Washington,http://www.nytimes.com/2003/11/20/world/the-struggle-for-iraq-washington-memo-more-proof-of-iraq-qaeda-link-or-not.html,890,3626
Analysts See Terrorism Paradox: A Weaker Al Qaeda Despite Attacks,11/22/03,World,http://www.nytimes.com/2003/11/22/world/region-inflamed-intelligence-analysts-see-terrorism-paradox-weaker-al-qaeda.html,982,3627
A Battle of Words Over War Intelligence,11/22/03,Arts; Books,http://www.nytimes.com/2003/11/22/books/a-battle-of-words-over-war-intelligence.html,1490,3628
Scaring Up Votes,11/23/03,Opinion,http://www.nytimes.com/2003/11/23/opinion/scaring-up-votes.html,719,3629
"Under Pressure to Change, Saudis Debate Their Future",11/23/03,World,http://www.nytimes.com/2003/11/23/world/under-pressure-to-change-saudis-debate-their-future.html,1705,3630
The Way We Were,11/23/03,Opinion,http://www.nytimes.com/2003/11/23/opinion/the-way-we-were.html,773,3631
The Uncivil War,11/25/03,Opinion,http://www.nytimes.com/2003/11/25/opinion/the-uncivil-war.html,702,3632
Yemen Arrests a Leading Member of Al Qaeda,11/26/03,World,http://www.nytimes.com/2003/11/26/world/yemen-arrests-a-leading-member-of-al-qaeda.html,359,3633
Evidence Against Iraq,11/26/03,Opinion,http://www.nytimes.com/2003/11/26/opinion/l-evidence-against-iraq-305880.html,109,3634
ARTS BRIEFING,11/26/03,Arts; Theater,http://www.nytimes.com/2003/11/26/theater/arts-briefing.html,812,3635
World Briefing | Europe: Germany: 4 Years For Qaeda Suspect,11/27/03,World,http://www.nytimes.com/2003/11/27/world/world-briefing-europe-germany-4-years-for-qaeda-suspect.html,82,3636
The Terrorists' Bait,11/27/03,Opinion,http://www.nytimes.com/2003/11/27/opinion/l-the-terrorists-bait-310190.html,137,3637
How Code-Breakers Alter a War,11/28/03,Arts; Books,http://www.nytimes.com/2003/11/28/books/books-of-the-times-how-code-breakers-alter-a-war.html,879,3638
The Chant Not Heard,11/30/03,Opinion,http://www.nytimes.com/2003/11/30/opinion/the-chant-not-heard.html,811,3639
Unbearable Lightness Of Memory,11/30/03,Opinion,http://www.nytimes.com/2003/11/30/opinion/unbearable-lightness-of-memory.html,689,3640
Dissenting From Disaster in Iraq,12/2/03,Opinion,http://www.nytimes.com/2003/12/02/opinion/l-dissenting-from-disaster-in-iraq-381543.html,61,3641
Turkish Reports Cite Qaeda Order in Bombings,12/3/03,World,http://www.nytimes.com/2003/12/03/world/turkish-reports-cite-qaeda-order-in-bombings.html,382,3642
Man Charged As Accomplice In 'Shoe' Case,12/4/03,,http://www.nytimes.com/2003/12/04/us/man-charged-as-accomplice-in-shoe-case.html,321,3643
Judges Hear U.S. Appeal In Terror Case,12/4/03,U.S.,http://www.nytimes.com/2003/12/04/us/judges-hear-us-appeal-in-terror-case.html,812,3644
Qaeda Trainee Is Sentenced To 8-Year Term,12/5/03,U.S.,http://www.nytimes.com/2003/12/05/us/qaeda-trainee-is-sentenced-to-8-year-term.html,354,3645
Terrorism Warning for Airlines Focuses on Shoes and Clothing,12/6/03,U.S.,http://www.nytimes.com/2003/12/06/us/terrorism-warning-for-airlines-focuses-on-shoes-and-clothing.html,429,3646
Trail of Anti-U.S. Fighters Said to Cross Europe to Iraq,12/6/03,World; Washington,http://www.nytimes.com/2003/12/06/world/region-inflamed-recruiters-trail-anti-us-fighters-said-cross-europe-iraq.html,1109,3647
Pakistan Is,12/7/03,Education; Magazine; Washington,http://www.nytimes.com/2003/12/07/magazine/pakistan-is.html,7693,3648
"'Caroline,' Kennedy And Change",12/7/03,Arts; Theater,http://www.nytimes.com/2003/12/07/theater/caroline-kennedy-and-change.html,1795,3649
Presidents Remade by War,12/7/03,Opinion,http://www.nytimes.com/2003/12/07/opinion/presidents-remade-by-war.html,791,3650
New York Man in Qaeda Case Will Serve 8 Years,12/10/03,U.S.,http://www.nytimes.com/2003/12/10/us/new-york-man-in-qaeda-case-will-serve-8-years.html,440,3651
Jailed Man Accused of Having Ties to Al Qaeda,12/11/03,U.S.,http://www.nytimes.com/2003/12/11/us/jailed-man-accused-of-having-ties-to-al-qaeda.html,335,3652
Iraqi Agent Denies He Met 9/11 Hijacker in Prague Before Attacks on the U.S.,12/13/03,World; Washington,http://www.nytimes.com/2003/12/13/world/region-inflamed-inquiry-iraqi-agent-denies-he-met-9-11-hijacker-prague-before.html,1097,3653
"An Islamic Terrorism Suspect, Living in Norwegian Refuge, Plays Down His Past",12/14/03,World; Washington,http://www.nytimes.com/2003/12/14/world/region-inflamed-exile-islamic-terrorism-suspect-living-norwegian-refuge-plays.html,1076,3654
Christmas Will Be Bloody This Year,12/14/03,Movies; Arts; Washington,http://www.nytimes.com/2003/12/14/movies/christmas-will-be-bloody-this-year.html,1746,3655
2003: THE 3rd ANNUAL YEAR IN IDEAS; Bite-Size Nukes,12/14/03,Magazine,http://www.nytimes.com/2003/12/14/magazine/2003-the-3rd-annual-year-in-ideas-bite-size-nukes.html,407,3656
African Girls' Route to School Is Still Littered With Obstacles,12/14/03,World; Education,http://www.nytimes.com/2003/12/14/world/african-girls-route-to-school-is-still-littered-with-obstacles.html,1309,3657
"Spanish Judge Harbors Bias, Says Reporter In Terror Case",12/14/03,World,http://www.nytimes.com/2003/12/14/world/spanish-judge-harbors-bias-says-reporter-in-terror-case.html,1090,3658
News Prompts Americans To Wonder What's Next,12/15/03,World; Washington,http://www.nytimes.com/2003/12/15/world/the-capture-of-hussein-voices-news-prompts-americans-to-wonder-what-s-next.html,1119,3659
Spy Agencies Vindicated After String Of Setbacks,12/15/03,World; Washington,http://www.nytimes.com/2003/12/15/world/capture-hussein-intelligence-spy-agencies-vindicated-after-string-setbacks.html,732,3660
Saddam Hussein in Custody: A Chapter Is Closed,12/15/03,Opinion,http://www.nytimes.com/2003/12/15/opinion/l-saddam-hussein-in-custody-a-chapter-is-closed-565326.html,61,3661
The Captive's Audience,12/15/03,U.S.,http://learning.blogs.nytimes.com/2003/12/15/the-captives-audience/,2849,3662
Bin Laden and Omar: Far Harder to Find,12/16/03,World; Washington,http://www.nytimes.com/2003/12/16/world/bin-laden-and-omar-far-harder-to-find.html,1061,3663
Dean's Speech On Iraq Brings New Rebuttals,12/16/03,Front Page; U.S.; Washington,http://www.nytimes.com/2003/12/16/us/2004-campaign-democratic-contenders-dean-s-speech-iraq-brings-new-rebuttals.html,1560,3664
NEWS SUMMARY,12/16/03,New York and Region,http://www.nytimes.com/2003/12/16/nyregion/news-summary-576964.html,753,3665
NEWS SUMMARY,12/16/03,New York and Region,http://www.nytimes.com/2003/12/16/nyregion/news-summary-576964.html,753,3666
Looking Ahead: The Trial of an Iraqi Tyrant,12/16/03,Opinion,http://www.nytimes.com/2003/12/16/opinion/l-looking-ahead-the-trial-of-an-iraqi-tyrant-577596.html,136,3667
New Democratic Group Finances a Republican-like Attack on Dean,12/16/03,U.S.,http://www.nytimes.com/2003/12/16/us/2004-campaign-advertising-new-democratic-group-finances-republican-like-attack.html,567,3668
China Brands Muslim Groups As Terrorists,12/16/03,World,http://www.nytimes.com/2003/12/16/world/china-brands-muslim-groups-as-terrorists.html,400,3669
How to Treat a Vanquished Foe,12/17/03,Opinion,http://www.nytimes.com/2003/12/17/opinion/l-how-to-treat-a-vanquished-foe-594393.html,89,3670
Saddam Is Ours. Does Al Qaeda Care?,12/17/03,Opinion,http://www.nytimes.com/2003/12/17/opinion/saddam-is-ours-does-al-qaeda-care.html,784,3671
The Face of Scare Politics,12/17/03,Opinion,http://www.nytimes.com/2003/12/17/opinion/the-face-of-scare-politics.html,345,3672
Two Unions Criticize Ads For Attacks Against Dean,12/17/03,Health; U.S.,http://www.nytimes.com/2003/12/17/us/the-2004-campaign-advertising-two-unions-criticize-ads-for-attacks-against-dean.html,717,3673
Global Intelligence,12/17/03,U.S.,http://learning.blogs.nytimes.com/2003/12/17/global-intelligence/,3309,3674
National Briefing | National Security: Last In Group Gets Sentence For Aiding Al Qaeda,12/18/03,U.S.,http://www.nytimes.com/2003/12/18/us/national-briefing-national-security-last-group-gets-sentence-for-aiding-al-qaeda.html,61,3675
"Dean Criticizes Privatizing Services, but His History Is Mixed",12/21/03,U.S.; Washington,http://www.nytimes.com/2003/12/21/us/2004-campaign-former-governor-dean-criticizes-privatizing-services-but-his.html,734,3676
"Terror Alert Is Raised to 'High,' Increasing Scrutiny of Travelers",12/22/03,Front Page; U.S.,http://www.nytimes.com/2003/12/22/us/terror-alert-is-raised-to-high-increasing-scrutiny-of-travelers.html,1168,3677
Pakistan's Nuclear Commerce,12/23/03,Opinion,http://www.nytimes.com/2003/12/23/opinion/pakistan-s-nuclear-commerce.html,506,3678
NEWS SUMMARY,12/23/03,New York and Region,http://www.nytimes.com/2003/12/23/nyregion/news-summary-672440.html,916,3679
"Yemeni Cleric Opposes Osama bin Laden, Diplomat Says",12/23/03,New York and Region,http://www.nytimes.com/2003/12/23/nyregion/yemeni-cleric-opposes-osama-bin-laden-diplomat-says.html,502,3680
Heightened Terrorism Alert May Last Beyond Holidays,12/23/03,U.S.,http://www.nytimes.com/2003/12/23/us/heightened-terrorism-alert-may-last-beyond-holidays.html,895,3681
The Rule of Law and the War on Terror,12/23/03,Opinion,http://www.nytimes.com/2003/12/23/opinion/the-rule-of-law-and-the-war-on-terror.html,1093,3682
"At Balkan Tribunal, Envy Over the Capture of Hussein",12/23/03,World; Washington,http://www.nytimes.com/2003/12/23/world/at-balkan-tribunal-envy-over-the-capture-of-hussein.html,873,3683
Clark Attacks Bush Strategy On Terrorism As Mistaken,12/23/03,U.S.; Washington,http://www.nytimes.com/2003/12/23/us/2004-campaign-response-terror-clark-attacks-bush-strategy-terrorism-mistaken.html,757,3684
National Briefing | Politics: New Hampshire: Punishing Bin Laden,12/27/03,U.S.,http://www.nytimes.com/2003/12/27/us/national-briefing-politics-new-hampshire-punishing-bin-laden.html,88,3685
"The Nation; In Pakistan, a Leader Has More Enemies and Fewer Friends",12/28/03,Washington; Week in Review,http://www.nytimes.com/2003/12/28/weekinreview/the-nation-in-pakistan-a-leader-has-more-enemies-and-fewer-friends.html,790,3686
Kerry Paints Stark Contrast Between Dean And Himself,12/28/03,U.S.,http://www.nytimes.com/2003/12/28/us/kerry-paints-stark-contrast-between-dean-and-himself.html,737,3687
The Nation: Out of the Blue; The Fog of War Blankets the Home Front,12/28/03,Week in Review,http://www.nytimes.com/2003/12/28/weekinreview/the-nation-out-of-the-blue-the-fog-of-war-blankets-the-home-front.html,1309,3688
BUSH'S CAMPAIGN FINDS PLATFORM ON LOCAL RADIO,12/29/03,Front Page; U.S.,http://www.nytimes.com/2003/12/29/us/the-2004-campaign-on-the-air-bush-s-campaign-finds-platform-on-local-radio.html,1121,3689
"Effort to Promote U.S. Falls Short, Critics Say",12/29/03,World; Washington,http://www.nytimes.com/2003/12/29/world/effort-to-promote-us-falls-short-critics-say.html,1106,3690
Toward a New Afghanistan,12/29/03,Opinion,http://www.nytimes.com/2003/12/29/opinion/toward-a-new-afghanistan.html,419,3691
"Stumping Gamely, the Democrats Fight Against Most Voters' Holiday Indifference",12/29/03,U.S.,http://www.nytimes.com/2003/12/29/us/2004-campaign-political-memo-stumping-gamely-democrats-fight-against-most-voters.html,999,3692
Al Qaeda Links Seen in Attacks On Top Saudi Security Officials,12/30/03,World; Front Page; Washington,http://www.nytimes.com/2003/12/30/world/al-qaeda-links-seen-in-attacks-on-top-saudi-security-officials.html,783,3693
The Tightrope Is Fraying Under the President of Pakistan,12/30/03,World; Washington,http://www.nytimes.com/2003/12/30/world/the-tightrope-is-fraying-under-the-president-of-pakistan.html,1207,3694
