headline,date,section,url,word_count
Qaeda and Taliban May Ply Pakistan's Porous Frontier,2002-04-02,World; Front Page; Washington,http://www.nytimes.com/2002/04/02/world/nation-challenged-afghanistan-qaeda-taliban-may-ply-pakistan-s-porous-frontier.html,1305
U.S. Begins Crackdown On Muslims Who Defy Orders to Leave Country,2002-04-02,New York and Region,http://www.nytimes.com/2002/04/02/nyregion/nation-challenged-deportations-us-begins-crackdown-muslims-who-defy-orders-leave.html,1393
The Hard Truth,2002-04-03,Opinion,http://www.nytimes.com/2002/04/03/opinion/the-hard-truth.html,770
NEWS SUMMARY,2002-04-03,New York and Region,http://www.nytimes.com/2002/04/03/nyregion/news-summary-363901.html,938
Bin Laden Falls Off Pakistan's Best-Seller List,2002-04-03,World; Education,http://www.nytimes.com/2002/04/03/world/a-nation-challenged-culture-bin-laden-falls-off-pakistan-s-best-seller-list.html,965
Anger in the Streets Is Exerting Pressure On Arab Moderates,2002-04-03,World; Front Page,http://www.nytimes.com/2002/04/03/world/mideast-turmoil-demonstrations-anger-streets-exerting-pressure-arab-moderates.html,1285
U.S. Says a Key Detainee Had Planned More Attacks,2002-04-03,World,http://www.nytimes.com/2002/04/03/world/a-nation-challenged-captives-us-says-a-key-detainee-had-planned-more-attacks.html,709
Captive Tied to New Plotting,2002-04-03,World; Front Page,http://www.nytimes.com/2002/04/03/world/captive-tied-to-new-plotting.html,23
Terror Suspect Plans Guilty Plea In Attack on Federal Jail Guard,2002-04-03,New York and Region,http://www.nytimes.com/2002/04/03/nyregion/terror-suspect-plans-guilty-plea-in-attack-on-federal-jail-guard.html,762
Metro Briefing | New York: Manhattan: Man Admits Murder Attempt,2002-04-04,New York and Region,http://www.nytimes.com/2002/04/04/nyregion/metro-briefing-new-york-manhattan-man-admits-murder-attempt.html,96
F.B.I Chief Says Al Qaeda Aide's Arrest Will Help Prevent Attacks by Terrorists,2002-04-04,Technology; World; Washington,http://www.nytimes.com/2002/04/04/world/nation-challenged-suspect-fbi-chief-says-al-qaeda-aide-s-arrest-will-help.html,607
"Pakistan, With U.S. Help, Vigorously Pursues Taliban",2002-04-05,World; Washington,http://www.nytimes.com/2002/04/05/world/a-nation-challenged-fugitives-pakistan-with-us-help-vigorously-pursues-taliban.html,730
Demonstrations Highlight Deep Divisions Over Growing Conflict in Middle East,2002-04-06,New York and Region,http://www.nytimes.com/2002/04/06/nyregion/demonstrations-highlight-deep-divisions-over-growing-conflict-in-middle-east.html,962
A Master Terrorist Is Nabbed,2002-04-06,Opinion,http://www.nytimes.com/2002/04/06/opinion/a-master-terrorist-is-nabbed.html,513
"Our Towns; On Arab-America's Main Street, New Flags and Old Loyalties",2002-04-07,Washington; New York and Region,http://www.nytimes.com/2002/04/07/nyregion/our-towns-on-arab-america-s-main-street-new-flags-and-old-loyalties.html,763
Verses From bin Laden's War: Wielding the Pen as a Sword of the Jihad,2002-04-07,World; Washington,http://www.nytimes.com/2002/04/07/world/nation-challenged-al-qaeda-verses-bin-laden-s-war-wielding-pen-sword-jihad.html,1606
"The World; What Do You Mean, 'Terrorist'?",2002-04-07,Washington; Week in Review,http://www.nytimes.com/2002/04/07/weekinreview/the-world-what-do-you-mean-terrorist.html,1145
"G.I.'s Search Afghan Caves, Finding Trove Of Material",2002-04-07,World,http://www.nytimes.com/2002/04/07/world/nation-challenged-pursuit-gi-s-search-afghan-caves-finding-trove-material.html,763
Shattered Afghan Families Demand U.S. Compensation,2002-04-08,World; Washington,http://www.nytimes.com/2002/04/08/world/a-nation-challenged-civilians-shattered-afghan-families-demand-us-compensation.html,911
Demonstrators Roar Support for Israel,2002-04-08,New York and Region,http://www.nytimes.com/2002/04/08/nyregion/demonstrators-roar-support-for-israel.html,726
Saddam's Offensive,2002-04-08,Opinion,http://www.nytimes.com/2002/04/08/opinion/saddam-s-offensive.html,704
"Pulitzers Focus on Sept. 11, and The Times Wins 7",2002-04-09,Front Page; Books; New York and Region,http://www.nytimes.com/2002/04/09/nyregion/pulitzers-focus-on-sept-11-and-the-times-wins-7.html,3841
Dancing at Arm's Length,2002-04-09,World; Front Page; Washington,http://www.nytimes.com/2002/04/09/world/mideast-turmoil-news-analysis-dancing-at-arm-s-length.html,1225
MetroStars' Rookie Makes an Impact,2002-04-09,Sports,http://www.nytimes.com/2002/04/09/sports/soccor-notebook-metrostars-rookie-makes-an-impact.html,851
Indictment Says Lawyer Helped A Terror Group,2002-04-10,Front Page; New York and Region,http://www.nytimes.com/2002/04/10/nyregion/a-nation-challenged-indictment-indictment-says-lawyer-helped-a-terror-group.html,1131
"Darra Adam Khel Journal; When It's Business, the City Sticks to Its Guns",2002-04-11,World,http://www.nytimes.com/2002/04/11/world/darra-adam-khel-journal-when-it-s-business-the-city-sticks-to-its-guns.html,974
How Blocking Assets Erased a Wisp of Prosperity,2002-04-13,World; Washington,http://www.nytimes.com/2002/04/13/world/a-nation-challenged-sanctions-how-blocking-assets-erased-a-wisp-of-prosperity.html,551
"5 Months After Sanctions Against Somali Company, Scant Proof of Qaeda Tie",2002-04-13,World; Washington,http://www.nytimes.com/2002/04/13/world/nation-challenged-money-5-months-after-sanctions-against-somali-company-scant.html,1750
INSIDE,2002-04-14,New York and Region,http://www.nytimes.com/2002/04/14/nyregion/inside-556181.html,201
"In Pakistan's Interior, A Troubling Victory In Hunt for Al Qaeda",2002-04-14,World,http://www.nytimes.com/2002/04/14/world/nation-challenged-fugitives-pakistan-s-interior-troubling-victory-hunt-for-al.html,1930
"Patents; A publicity success, the futuristic Segway scooter may be celebrated for its engine.",2002-04-15,Technology; Business,http://www.nytimes.com/2002/04/15/business/patents-publicity-success-futuristic-segway-scooter-may-be-celebrated-for-its.html,1024
"On Quiet Jerusalem Streets, Few Back Arafat-Powell Talks",2002-04-15,World; Washington,http://www.nytimes.com/2002/04/15/world/mideast-turmoil-israelis-on-quiet-jerusalem-streets-few-back-arafat-powell-talks.html,597
Thousands Hold Rally In Capital To Back Israel,2002-04-16,World; Washington,http://www.nytimes.com/2002/04/16/world/mideast-turmoil-demonstrators-thousands-hold-rally-in-capital-to-back-israel.html,728
Videotape Links Al Qaeda With Sept. 11 Hijackers,2002-04-16,World,http://www.nytimes.com/2002/04/16/world/nation-challenged-jihad-messages-videotape-links-al-qaeda-with-sept-11-hijackers.html,914
BOLDFACE NAMES,2002-04-16,Movies; Books; New York and Region,http://www.nytimes.com/2002/04/16/nyregion/boldface-names-575003.html,768
Behind The Rage,2002-04-16,Opinion,http://www.nytimes.com/2002/04/16/opinion/behind-the-rage.html,691
NEWS SUMMARY,2002-04-16,New York and Region,http://www.nytimes.com/2002/04/16/nyregion/news-summary-578150.html,961
Germans Try 5 Algerians Accused of Plotting French Attack,2002-04-17,World,http://www.nytimes.com/2002/04/17/world/nation-challenged-terror-network-germans-try-5-algerians-accused-plotting-french.html,799
Mother of Teenage Suicide Pilot Sues Maker of Acne Drug She Says He Used,2002-04-17,Health; U.S.,http://www.nytimes.com/2002/04/17/us/mother-of-teenage-suicide-pilot-sues-maker-of-acne-drug-she-says-he-used.html,619
DESTROYER REPAIRED,2002-04-17,,http://www.nytimes.com/2002/04/17/us/a-nation-challenged-briefly-noted-destroyer-repaired.html,118
Rumsfeld Defends Strategy Used in Tora Bora Last Year,2002-04-18,World; Washington,http://www.nytimes.com/2002/04/18/world/nation-challenged-tactics-rumsfeld-defends-strategy-used-tora-bora-last-year.html,488
NEWS SUMMARY,2002-04-18,New York and Region,http://www.nytimes.com/2002/04/18/nyregion/news-summary-613991.html,943
When Speech Does a 180,2002-04-18,Arts,http://www.nytimes.com/2002/04/18/arts/the-pop-life-when-speech-does-a-180.html,827
Why Good Hearts Must Go Public,2002-04-19,Opinion,http://www.nytimes.com/2002/04/19/opinion/why-good-hearts-must-go-public.html,1376
Germans See Link to Al Qaeda In Synagogue Blast in Tunisia,2002-04-19,World,http://www.nytimes.com/2002/04/19/world/germans-see-link-to-al-qaeda-in-synagogue-blast-in-tunisia.html,681
Qaeda Leader In U.S. Custody Provokes Alert,2002-04-20,World; Front Page,http://www.nytimes.com/2002/04/20/world/a-nation-challenged-plots-qaeda-leader-in-us-custody-provokes-alert.html,1209
U.S. Orders a Freeze on Assets Of a Group and 9 Individuals,2002-04-20,World,http://www.nytimes.com/2002/04/20/world/nation-challenged-washington-us-orders-freeze-assets-group-9-individuals.html,502
"A Man for All Centuries, and Sins",2002-04-21,Movies; Arts,http://www.nytimes.com/2002/04/21/movies/a-man-for-all-centuries-and-sins.html,2146
"Like 'Dilbert,' But Subversive And Online",2002-04-21,Technology; Style,http://www.nytimes.com/2002/04/21/style/like-dilbert-but-subversive-and-online.html,948
British Warn of Plot to Assassinate Former Afghan King,2002-04-21,World,http://www.nytimes.com/2002/04/21/world/a-nation-challenged-kabul-british-warn-of-plot-to-assassinate-former-afghan-king.html,815
America in Extremis,2002-04-21,Magazine,http://www.nytimes.com/2002/04/21/magazine/america-in-extremis.html,8446
FRONT LINES,2002-04-21,Washington; Week in Review,http://www.nytimes.com/2002/04/21/weekinreview/front-lines.html,829
Brooklyn Trial Revisits Fears Over Anthrax After Sept. 11,2002-04-22,Education; New York and Region,http://www.nytimes.com/2002/04/22/nyregion/brooklyn-trial-revisits-fears-over-anthrax-after-sept-11.html,1014
Palestinian Militant Group Says It Will Limit Bombings,2002-04-23,World,http://www.nytimes.com/2002/04/23/world/mideast-turmoil-guerrillas-palestinian-militant-group-says-it-will-limit.html,1048
Terror Suspect Says He Wants U.S. Destroyed,2002-04-23,Front Page; U.S.,http://www.nytimes.com/2002/04/23/us/a-nation-challenged-the-detainees-terror-suspect-says-he-wants-us-destroyed.html,976
Qaeda Leader Said to Report A-Bomb Plans,2002-04-23,U.S.,http://www.nytimes.com/2002/04/23/us/a-nation-challenged-nuclear-threat-qaeda-leader-said-to-report-a-bomb-plans.html,457
Domino Effect? New Gain For Far Right in Europe,2002-04-23,World,http://www.nytimes.com/2002/04/23/world/the-french-surprise-the-outlook-domino-effect-new-gain-for-far-right-in-europe.html,806
How in a Little English Town Jihad Found Young Converts,2002-04-24,World; Front Page,http://www.nytimes.com/2002/04/24/world/nation-challenged-muslims-little-english-town-jihad-found-young-converts.html,2944
"In Rich Detail, Algerian Describes Plot to Blow Up French Synagogue",2002-04-24,World,http://www.nytimes.com/2002/04/24/world/nation-challenged-frankfurt-rich-detail-algerian-describes-plot-blow-up-french.html,753
Explosion At Synagogue Tied to Jihad; Arrest Made,2002-04-24,World,http://www.nytimes.com/2002/04/24/world/a-nation-challenged-tunisia-explosion-at-synagogue-tied-to-jihad-arrest-made.html,499
Pakistanis Say U.S. Is Allowed In Border Area,2002-04-24,World; Front Page; Washington,http://www.nytimes.com/2002/04/24/world/a-nation-challenged-manhunt-pakistanis-say-us-is-allowed-in-border-area.html,1006
"No, Karl Didn't Ice Her",2002-04-24,Opinion,http://www.nytimes.com/2002/04/24/opinion/no-karl-didn-t-ice-her.html,735
Straddling a Fault Line Between Islam and the West,2002-04-25,Arts; Books,http://www.nytimes.com/2002/04/25/books/books-of-the-times-straddling-a-fault-line-between-islam-and-the-west.html,1029
Officials Say Qaeda Suspect Has Given Useful Information,2002-04-26,World,http://www.nytimes.com/2002/04/26/world/mideast-turmoil-intelligence-officials-say-qaeda-suspect-has-given-useful.html,753
"German Officials Find More Terrorist Groups, and Some Disturbing Parallels",2002-04-26,World,http://www.nytimes.com/2002/04/26/world/mideast-turmoil-investigations-german-officials-find-more-terrorist-groups-some.html,1034
Russia Releases Tape to Support Claim of Chechen Rebel's Death,2002-04-27,World,http://www.nytimes.com/2002/04/27/world/russia-releases-tape-to-support-claim-of-chechen-rebel-s-death.html,550
Editorial Observer; The Loya Jirga: Transcending a Violent Past With a 'Pseudotradition',2002-04-28,Opinion,http://www.nytimes.com/2002/04/28/opinion/editorial-observer-loya-jirga-transcending-violent-past-with-pseudotradition.html,847
U.S. Envisions Blueprint on Iraq Including Big Invasion Next Year,2002-04-28,World; Washington,http://www.nytimes.com/2002/04/28/world/nation-challenged-military-us-envisions-blueprint-iraq-including-big-invasion.html,1560
"At Fox News, the Colonel Who Wasn't",2002-04-29,Business; Washington,http://www.nytimes.com/2002/04/29/business/at-fox-news-the-colonel-who-wasn-t.html,2042
"A Warlord Takes His Revenge on a City, Launching an Attack That Kills 25",2002-04-29,World,http://www.nytimes.com/2002/04/29/world/nation-challenged-afghanistan-warlord-takes-his-revenge-city-launching-attack.html,1004
Green Beret Vanguard Arrives In the Former Soviet Georgia,2002-04-30,World; Washington,http://www.nytimes.com/2002/04/30/world/green-beret-vanguard-arrives-in-the-former-soviet-georgia.html,542
Leader of Islamic Charity Is Accused of Lying to Court,2002-05-01,U.S.,http://www.nytimes.com/2002/05/01/us/leader-of-islamic-charity-is-accused-of-lying-to-court.html,857
Judge Won't Recuse Herself or Cancel Psychiatric Exam for Defendant in Terror Case,2002-05-01,Health; U.S.,http://www.nytimes.com/2002/05/01/us/terror-puzzle-conspiracy-suspect-judge-won-t-recuse-herself-cancel-psychiatric.html,774
NEWS SUMMARY,2002-05-01,New York and Region,http://www.nytimes.com/2002/05/01/nyregion/news-summary-825395.html,1025
Charity Tied to Terror,2002-05-01,Front Page; U.S.,http://www.nytimes.com/2002/05/01/us/charity-tied-to-terror.html,53
Judge Rules Against U.S. On Material-Witness Law,2002-05-01,New York and Region,http://www.nytimes.com/2002/05/01/nyregion/the-terror-puzzle-new-york-judge-rules-against-us-on-material-witness-law.html,1045
NEWS SUMMARY,2002-05-02,New York and Region,http://www.nytimes.com/2002/05/02/nyregion/news-summary-846481.html,980
"Bin Laden Relative Linked to '93 Trade Center Bombers, Affidavit Says",2002-05-02,U.S.,http://www.nytimes.com/2002/05/02/us/bin-laden-relative-linked-to-93-trade-center-bombers-affidavit-says.html,679
Indonesian Official Urges U.S. to Resume Military Assistance,2002-05-02,World; Washington,http://www.nytimes.com/2002/05/02/world/indonesian-official-urges-us-to-resume-military-assistance.html,548
U.S.-Led Raids in Afghanistan Press Search for Qaeda Fighters,2002-05-02,World; Front Page; Washington,http://www.nytimes.com/2002/05/02/world/us-led-raids-in-afghanistan-press-search-for-qaeda-fighters.html,1258
NEWS SUMMARY,2002-05-02,New York and Region,http://www.nytimes.com/2002/05/02/nyregion/news-summary-846481.html,980
What Is Democracy Anyway?,2002-05-03,Opinion,http://www.nytimes.com/2002/05/03/opinion/what-is-democracy-anyway.html,711
Israel Has Nothing to Hide,2002-05-04,Opinion,http://www.nytimes.com/2002/05/04/opinion/israel-has-nothing-to-hide.html,628
Listening To the Future?,2002-05-05,Opinion,http://www.nytimes.com/2002/05/05/opinion/listening-to-the-future.html,810
"Afghan Warlords Squeeze Profits From the War on Drugs, Critics Say",2002-05-05,World; Washington,http://www.nytimes.com/2002/05/05/world/afghan-warlords-squeeze-profits-from-the-war-on-drugs-critics-say.html,1684
U.S. Sees Hunts for Al Qaeda In Pakistan Lasting Into Fall,2002-05-06,World; Front Page; Washington,http://www.nytimes.com/2002/05/06/world/us-sees-hunts-for-al-qaeda-in-pakistan-lasting-into-fall.html,1560
"Bannu Journal; Where Al Qaeda's the Quarry, G.I.'s Are Elusive",2002-05-07,World; Washington,http://www.nytimes.com/2002/05/07/world/bannu-journal-where-al-qaeda-s-the-quarry-gi-s-are-elusive.html,947
Behind The Terrorists,2002-05-07,Opinion,http://www.nytimes.com/2002/05/07/opinion/behind-the-terrorists.html,686
Canadian-Led Troops Revisit Caves in Eastern Afghanistan,2002-05-07,World; Washington,http://www.nytimes.com/2002/05/07/world/canadian-led-troops-revisit-caves-in-eastern-afghanistan.html,413
Finding Tragic Humor Eight Months Later,2002-05-07,Arts,http://www.nytimes.com/2002/05/07/arts/theater-review-finding-tragic-humor-eight-months-later.html,468
NEWS SUMMARY,2002-05-08,New York and Region,http://www.nytimes.com/2002/05/08/nyregion/news-summary-940810.html,1041
Allies Exhume 23 Bodies Thought to Be Qaeda Fighters,2002-05-08,World; Washington,http://www.nytimes.com/2002/05/08/world/allies-exhume-23-bodies-thought-to-be-qaeda-fighters.html,718
The War On Terror Flounders,2002-05-10,Opinion,http://www.nytimes.com/2002/05/10/opinion/the-war-on-terror-flounders.html,747
