headline,date,section,url,word_count
"Online Sharing: The How, What and When of 2011",2011-12-14,Business,http://mediadecoder.blogs.nytimes.com/2011/12/14/online-sharing-the-how-what-and-when-of-2011/,364
"Online Sharing: The How, What and When of 2011",2011-12-14,Business,http://mediadecoder.blogs.nytimes.com/2011/12/14/online-sharing-the-how-what-and-when-of-2011/,357
Obama’s Speech to Troops at Fort Bragg,2011-12-15,U.S.,http://www.nytimes.com/2011/12/15/us/politics/obamas-speech-to-troops-at-fort-bragg.html,3764
"Gingrich’s Foreign Policy Words Summon the Cold War, but Enemy Is Iran",2011-12-15,U.S.,http://www.nytimes.com/2011/12/15/us/politics/gingrichs-foreign-policy-words-summon-the-cold-war-but-enemy-is-iran.html,1058
Mitt’s Zest for Zings,2011-12-15,Opinion,http://www.nytimes.com/2011/12/15/opinion/collins-mitts-zest-for-zings.html,821
What's On Today,2011-12-15,Arts,http://query.nytimes.com/gst/fullpage.html?res=9D03E1DE103BF936A25751C1A9679D8B63,701
"Watch Out, America: Russell Brand is Coming to FX",2011-12-15,Arts,http://artsbeat.blogs.nytimes.com/2011/12/15/watch-out-america-russell-brand-is-coming-to-fx/,285
"Watch Out, America: Russell Brand is Coming to FX",2011-12-15,Arts,http://artsbeat.blogs.nytimes.com/2011/12/15/watch-out-america-russell-brand-is-coming-to-fx/,281
News Flash: Progress Happens,2011-12-15,Opinion,http://opinionator.blogs.nytimes.com/2011/12/15/news-flash-progress-happens/,2162
News Flash: Progress Happens,2011-12-15,Opinion,http://opinionator.blogs.nytimes.com/2011/12/15/news-flash-progress-happens/,2143
"In Iowa, British-Accented Radio Host Draws G.O.P. Hopefuls",2011-12-16,U.S.,http://www.nytimes.com/2011/12/16/us/politics/iowa-simon-conway-radio-show-draws-2012-gop-hopefuls.html,1141
Ruling Against Iran in Sept. 11 Case,2011-12-16,U.S.,http://www.nytimes.com/2011/12/16/us/ruling-against-iran-in-sept-11-case.html,175
2011 in Rhyme and Headlines: The 'Year in Rap' and Our Annual News Quiz,2011-12-16,U.S.,http://learning.blogs.nytimes.com/2011/12/16/2011-in-rhyme-and-headlines-the-year-in-rap-and-our-annual-news-quiz/,2218
Russell Brand as TV Host,2011-12-17,Arts,http://query.nytimes.com/gst/fullpage.html?res=9902E6D61E3BF934A25751C1A9679D8B63,302
The Pakistanis Have a Point,2011-12-18,Magazine,http://www.nytimes.com/2011/12/18/magazine/bill-keller-pakistan.html,5969
The Pungent Aroma of Paranoia,2011-12-18,Opinion,http://www.nytimes.com/2011/12/18/opinion/sunday/dowd-the-pungent-aroma-of-paranoia.html,814
"Iraq, a War Obama Didn’t Want, Shaped His Foreign Policy",2011-12-18,U.S.,http://www.nytimes.com/2011/12/18/us/politics/iraq-war-shaped-obamas-foreign-policy-white-house-memo.html,1103
Secretary Expects Cuts in Marines and the Navy,2011-12-18,World,http://www.nytimes.com/2011/12/18/world/asia/secretary-eyes-cuts-in-marines-and-the-navy.html,675
Mitt Romney Makes a Rare Sunday Television Show Appearance,2011-12-18,U.S.,http://thecaucus.blogs.nytimes.com/2011/12/18/mitt-romney-makes-a-rare-sunday-television-show-appearance/,1175
Mitt Romney Makes a Rare Sunday Television Show Appearance,2011-12-18,U.S.,http://thecaucus.blogs.nytimes.com/2011/12/18/mitt-romney-makes-a-rare-sunday-television-show-appearance/,1152
States of Conflict: A Final Update,2011-12-19,Opinion,http://www.nytimes.com/2011/12/19/opinion/states-of-conflict-a-final-update.html,580
Pakistani Crisis Prompts Leader to Race Home,2011-12-19,World,http://www.nytimes.com/2011/12/19/world/asia/president-back-in-pakistan-as-tensions-with-army-rise.html,1291
What Will You Remember Most From 2011? ,2011-12-19,U.S.,http://learning.blogs.nytimes.com/2011/12/19/what-will-you-remember-most-from-2011/,387
What Will You Remember Most From 2011?,2011-12-19,U.S.,http://learning.blogs.nytimes.com/2011/12/19/what-will-you-remember-most-from-2011/,381
Decision to Investigate Anti-Army Memo Is Delayed in Pakistan,2011-12-20,World,http://www.nytimes.com/2011/12/20/world/asia/decision-to-investigate-anti-army-memo-is-delayed-in-pakistan.html,509
Perry Dismisses Gingrich's Complaint of 'Negative' Campaigning,2011-12-20,U.S.,http://thecaucus.blogs.nytimes.com/2011/12/20/perry-not-concerned-about-negative-tone-of-campaign/,407
Perry Dismisses Gingrich's Complaint of 'Negative' Campaigning,2011-12-20,U.S.,http://thecaucus.blogs.nytimes.com/2011/12/20/perry-not-concerned-about-negative-tone-of-campaign/,399
Explaining Obama's Approval Rating Bounce,2011-12-20,U.S.,http://fivethirtyeight.blogs.nytimes.com/2011/12/20/explaining-obamas-approval-rating-bounce/,934
Explaining Obama's Approval Rating Bounce,2011-12-20,U.S.,http://fivethirtyeight.blogs.nytimes.com/2011/12/20/explaining-obamas-approval-rating-bounce/,921
U.S. General in Afghanistan Says Troops May Stay Past 2014,2011-12-21,World,http://www.nytimes.com/2011/12/21/world/asia/american-commander-in-afghanistan-john-allen-hints-at-post-2014-military-presence.html,1065
Obama Gets a Lift From Tax Battle With Republicans,2011-12-22,U.S.,http://www.nytimes.com/2011/12/22/us/politics/obama-reaches-out-to-congressional-leaders-over-payroll-tax-standoff.html,1325
Pakistani Premier Warns of Plotting by Military,2011-12-23,World,http://www.nytimes.com/2011/12/23/world/asia/pakistani-premier-yousaf-raza-gilani-lashes-out-at-his-military.html,430
"Rumors Buzz, but Pakistan’s Military Denies Talk of Coup",2011-12-24,World,http://www.nytimes.com/2011/12/24/world/asia/pakistan-military-seeking-to-quash-rumors-denies-conspiracy-to-seize-power.html,895
THE WORLD,2011-12-25,Sunday Review,http://www.nytimes.com/slideshow/2011/12/25/sunday-review/25YIP_WORLD.html,12
The Lives They Lived,2011-12-25,Magazine,http://www.nytimes.com/2011/12/25/magazine/editors-note.html,134
The World,2011-12-25,Opinion,http://www.nytimes.com/2011/12/25/opinion/sunday/the-world.html,236
U.S. Embraces a Low-Key Response to Turmoil in Iraq,2011-12-25,World,http://www.nytimes.com/2011/12/25/world/middleeast/us-loses-leverage-in-iraq-now-that-troops-are-out.html,1400
The World,2011-12-25,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9A01E3DC153DF936A15751C1A9679D8B63,219
Afghanistan Low on News Agenda,2011-12-25,Business,http://mediadecoder.blogs.nytimes.com/2011/12/25/afghanistan-low-on-news-agenda/,434
Afghanistan Low on News Agenda,2011-12-25,Business,http://mediadecoder.blogs.nytimes.com/2011/12/25/afghanistan-low-on-news-agenda/,425
U.S. Prepares for a Curtailed Relationship With Pakistan,2011-12-26,World,http://www.nytimes.com/2011/12/26/world/asia/us-preparing-for-pakistan-to-restrict-support-for-afghan-war.html,1308
Afghanistan Low on News Agenda,2011-12-26,Business,http://query.nytimes.com/gst/fullpage.html?res=9D02E1DC103DF935A15751C1A9679D8B63,452
"TimesCast | December 28, 2011",2011-12-28,Multimedia/Photos,http://www.nytimes.com/video/multimedia/100000001250541/timescast--december-28-2011.html,23
2011: The Death of Osama bin Laden,2011-12-28,World,http://www.nytimes.com/video/world/100000001250735/2011-the-death-of-osama-bin-laden.html,17
Answers to the Year in Questions,2011-12-30,Opinion,http://www.nytimes.com/2011/12/30/opinion/answers-to-the-year-in-questions.html,550
Pakistani Panel to Investigate Memo,2011-12-31,World,http://www.nytimes.com/2011/12/31/world/asia/pakistani-panel-to-investigate-memo.html,569
