headline,section,word_count,url,date,id
Trouble in Deploying Commandos Is Said to Hurt U.S. Air Campaign,World; Front Page; Washington,1192,http://www.nytimes.com/2001/11/02/world/nation-challenged-battle-trouble-deploying-commandos-said-hurt-us-air-campaign.html,11/2/01,1359
"Without U.S. Support, Pashtun Rebel Leader Is Finding Few Allies",World,928,http://www.nytimes.com/2001/11/03/world/nation-challenged-opposition-without-us-support-pashtun-rebel-leader-finding-few.html,11/3/01,1360
Experts Agree On the Need To Safeguard Nuclear Sites,World,667,http://www.nytimes.com/2001/11/03/world/nation-challenged-security-experts-agree-need-safeguard-nuclear-sites.html,11/3/01,1361
U.S. Widens Net to Snare Terror Assets; Expands List,World; Washington,1000,http://www.nytimes.com/2001/11/03/world/nation-challenged-money-trail-us-widens-net-snare-terror-assets-expands-list.html,11/3/01,1362
Turkey Arrests 5 It Says Tried to Join Al Qaeda,World,204,http://www.nytimes.com/2001/11/03/world/a-nation-challenged-turkey-arrests-5-it-says-tried-to-join-al-qaeda.html,11/3/01,1364
Palestinians on Terror,Opinion,122,http://www.nytimes.com/2001/11/03/opinion/l-palestinians-on-terror-991937.html,11/3/01,1365
U.S. Widens Search For Terrorist Assets,World; Front Page,89,http://www.nytimes.com/2001/11/03/world/us-widens-search-for-terrorist-assets.html,11/3/01,1366
U.S. Orders New Aid to Help Avert Famine in Afghanistan,World,713,http://www.nytimes.com/2001/11/03/world/a-nation-challenged-relief-us-orders-new-aid-to-help-avert-famine-in-afghanistan.html,11/3/01,1367
An Indian Novelist Turns Her Wrath on the U.S.,World; Washington; Books,1204,http://www.nytimes.com/2001/11/03/world/an-indian-novelist-turns-her-wrath-on-the-us.html,11/3/01,1368
A Nation Challenged,New York and Region,1108,http://www.nytimes.com/2001/11/03/nyregion/a-nation-challenged-007811.html,11/3/01,1370
Pakistan Releases 3 Scientists Questioned on Ties to Taliban,World,431,http://www.nytimes.com/2001/11/03/world/nation-challenged-nuclear-expertise-pakistan-releases-3-scientists-questioned.html,11/3/01,1371
"More and More, Other Countries See the War as Solely America's",World; Washington,1486,http://www.nytimes.com/2001/11/04/world/nation-challenged-world-more-more-other-countries-see-war-solely-america-s.html,11/4/01,1372
"Bin Laden, in a Taped Speech, Says Attacks in Afghanistan Are a War Against Islam",World; Washington,837,http://www.nytimes.com/2001/11/04/world/nation-challenged-video-bin-laden-taped-speech-says-attacks-afghanistan-are-war.html,11/4/01,1373
Gauging the Use of Ground Troops and the Scale of the Afghan War,World; Washington,1039,http://www.nytimes.com/2001/11/04/world/nation-challenged-debate-gauging-use-ground-troops-scale-afghan-war.html,11/4/01,1374
The Spy Puzzle,Opinion,880,http://www.nytimes.com/2001/11/04/opinion/the-spy-puzzle.html,11/4/01,1375
U.S. Pondering Saudis' Vulnerability,World; Washington,1221,http://www.nytimes.com/2001/11/04/world/a-nation-challenged-ally-s-future-us-pondering-saudis-vulnerability.html,11/4/01,1376
A NATION CHALLENGED,Front Page; New York and Region,77,http://www.nytimes.com/2001/11/04/nyregion/a-nation-challenged-020168.html,11/4/01,1377
"BEST SELLERS: November 4, 2001",Arts; Books,1295,http://www.nytimes.com/2001/11/04/books/best-sellers-november-4-2001.html,11/4/01,1378
Guns Won't Win the Afghan War,Opinion,1053,http://www.nytimes.com/2001/11/04/opinion/guns-won-t-win-the-afghan-war.html,11/4/01,1379
Pakistani Officials Say They Have No Firm Suspects in Massacre at Christian Church,World; Washington,603,http://www.nytimes.com/2001/11/04/world/nation-challenged-islamabad-pakistani-officials-say-they-have-no-firm-suspects.html,11/4/01,1380
Somali Leader Makes a Plea For America To Re-engage,World; Washington,604,http://www.nytimes.com/2001/11/04/world/somali-leader-makes-a-plea-for-america-to-re-engage.html,11/4/01,1381
A Nation Challenged,New York and Region,1148,http://www.nytimes.com/2001/11/04/nyregion/a-nation-challenged-020966.html,11/4/01,1382
"Television, Like the Country, Loses Its Footing",Arts,2133,http://www.nytimes.com/2001/11/04/arts/television-like-the-country-loses-its-footing.html,11/4/01,1383
Basque Rebels Start to Look A Little Bit Out of Date,World,694,http://www.nytimes.com/2001/11/04/world/basque-rebels-start-to-look-a-little-bit-out-of-date.html,11/4/01,1384
"Hijackers' Meticulous Strategy Of Brains, Muscle and Practice",Technology; Front Page; U.S.,2702,http://www.nytimes.com/2001/11/04/us/nation-challenged-plot-hijackers-meticulous-strategy-brains-muscle-practice.html,11/4/01,1385
Afghan Rebels Seem a Reluctant Force So Far,World; Front Page; Washington,1188,http://www.nytimes.com/2001/11/04/world/a-nation-challenged-the-alliance-afghan-rebels-seem-a-reluctant-force-so-far.html,11/4/01,1386
Ideas & Trends: Under the Tent; The Coalition Is Broad. But Can It Hold?,Washington; Week in Review,1428,http://www.nytimes.com/2001/11/04/weekinreview/ideas-trends-under-the-tent-the-coalition-is-broad-but-can-it-hold.html,11/4/01,1388
The Temperature's a Lot Warmer but the Mission's the Same: Hunting Down Terrorists,World; Washington,1113,http://www.nytimes.com/2001/11/04/world/nation-challenged-philippines-temperature-s-lot-warmer-but-mission-s-same.html,11/4/01,1389
Secret C.I.A. Site in New York Was Destroyed on Sept. 11,U.S.,984,http://www.nytimes.com/2001/11/04/us/nation-challenged-intelligence-agency-secret-cia-site-new-york-was-destroyed.html,11/4/01,1390
"Taking on Another War, Against Mixed Messages",U.S.,1467,http://www.nytimes.com/2001/11/04/us/a-nation-challenged-the-white-house-taking-on-another-war-against-mixed-messages.html,11/4/01,1391
Arab League Condemns Bin Laden and His War,World,498,http://www.nytimes.com/2001/11/05/world/a-nation-challenged-mideast-meeting-arab-league-condemns-bin-laden-and-his-war.html,11/5/01,1393
"Musharraf, the Indispensable Ally, Grows More Confident",World; Washington,1734,http://www.nytimes.com/2001/11/05/world/nation-challenged-mainstay-musharraf-indispensable-ally-grows-more-confident.html,11/5/01,1394
Publishers Joust Over Merit Of Terrorist Leader's Words,Business; Books,1083,http://www.nytimes.com/2001/11/05/business/media-publishers-joust-over-merit-of-terrorist-leader-s-words.html,11/5/01,1395
U.S. MAKES INROADS IN ISOLATING FUNDS OF TERROR GROUPS,World; Front Page,1388,http://www.nytimes.com/2001/11/05/world/nation-challenged-money-trail-us-makes-inroads-isolating-funds-terror-groups.html,11/5/01,1396
Links to the Global Struggle,Technology; Business; Washington,1408,http://www.nytimes.com/2001/11/05/business/links-to-the-global-struggle.html,11/5/01,1397
Rumsfeld Says Ramadan Won't Halt U.S. Attacks,World; Washington,762,http://www.nytimes.com/2001/11/05/world/a-nation-challenged-strategy-rumsfeld-says-ramadan-won-t-halt-us-attacks.html,11/5/01,1398
A Nation Challenged,New York and Region,921,http://www.nytimes.com/2001/11/05/nyregion/a-nation-challenged-032808.html,11/5/01,1399
Afghan Trying to Do 'Big Things' at Big Risk,World; Washington,1067,http://www.nytimes.com/2001/11/05/world/a-nation-challenged-taliban-foe-afghan-trying-to-do-big-things-at-big-risk.html,11/5/01,1400
BUSINESS DIGEST,Business,530,http://www.nytimes.com/2001/11/05/business/business-digest-024325.html,11/5/01,1401
Lebanon to Resist U.S. Sanctions on Hezbollah,World; Washington,786,http://www.nytimes.com/2001/11/06/world/a-nation-challenged-discord-lebanon-to-resist-us-sanctions-on-hezbollah.html,11/6/01,1402
"Comics, Muslim and Jewish, Sharing a Toronto Stage",Arts,955,http://www.nytimes.com/2001/11/06/arts/arts-abroad-comics-muslim-and-jewish-sharing-a-toronto-stage.html,11/6/01,1403
Bin Laden's Wildfire Threatens Might of Saudi Rulers,World; Washington,1782,http://www.nytimes.com/2001/11/06/world/a-nation-challenged-islam-bin-laden-s-wildfire-threatens-might-of-saudi-rulers.html,11/6/01,1404
Foreign Affairs; Fighting bin Ladenism,Opinion,746,http://www.nytimes.com/2001/11/06/opinion/foreign-affairs-fighting-bin-ladenism.html,11/6/01,1405
"Terror Witness Withheld Theft Plot, Prosecutors Say",New York and Region,649,http://www.nytimes.com/2001/11/06/nyregion/nation-challenged-courts-terror-witness-withheld-theft-plot-prosecutors-say.html,11/6/01,1406
European Union Brings Peres and Arafat Together Again,World; Washington,800,http://www.nytimes.com/2001/11/06/world/european-union-brings-peres-and-arafat-together-again.html,11/6/01,1407
How Osama bin Laden Became a Global Celebrity,Arts; Books,1105,http://www.nytimes.com/2001/11/06/books/books-of-the-times-how-osama-bin-laden-became-a-global-celebrity.html,11/6/01,1408
"A War on Two Fronts, and in the Anthrax Laboratories",World,760,http://www.nytimes.com/2001/11/06/world/nation-challenged-overview-nov-5-2001-war-two-fronts-anthrax-laboratories.html,11/6/01,1409
Lebanon to Resist U.S. Sanctions on Hezbollah,World; Washington,786,http://www.nytimes.com/2001/11/06/world/a-nation-challenged-discord-lebanon-to-resist-us-sanctions-on-hezbollah.html,11/6/01,1410
"Comics, Muslim and Jewish, Sharing a Toronto Stage",Arts,955,http://www.nytimes.com/2001/11/06/arts/arts-abroad-comics-muslim-and-jewish-sharing-a-toronto-stage.html,11/6/01,1411
Bin Laden's Wildfire Threatens Might of Saudi Rulers,World; Washington,1782,http://www.nytimes.com/2001/11/06/world/a-nation-challenged-islam-bin-laden-s-wildfire-threatens-might-of-saudi-rulers.html,11/6/01,1412
Roads to Victory in This War,Opinion,161,http://www.nytimes.com/2001/11/06/opinion/l-roads-to-victory-in-this-war-049298.html,11/6/01,1413
"Shifting Stance, Taliban Demand U.N. Help to Avert an Afghan 'Catastrophe'",World,767,http://www.nytimes.com/2001/11/06/world/nation-challenged-appeal-shifting-stance-taliban-demand-un-help-avert-afghan.html,11/6/01,1414
Corrections,Corrections; New York and Region,70,http://www.nytimes.com/2001/11/07/nyregion/c-corrections-068934.html,11/7/01,1415
"U.S. Plucks Rebel Figure From Afghan Redoubt for 'Consultations,' Then Returns Him",World,1077,http://www.nytimes.com/2001/11/07/world/nation-challenged-dissident-us-plucks-rebel-figure-afghan-redoubt-for.html,11/7/01,1416
QUOTATION OF THE DAY,New York and Region,28,http://www.nytimes.com/2001/11/07/nyregion/quotation-of-the-day-062367.html,11/7/01,1417
"Germany Ready to Send Force of 3,900; Not Clear if They Would Be Combat Soldiers",World; Washington,986,http://www.nytimes.com/2001/11/07/world/nation-challenged-berlin-germany-ready-send-force-3900-not-clear-if-they-would.html,11/7/01,1418
In President's Words: 'Lift This Dark Threat',World; Washington,899,http://www.nytimes.com/2001/11/07/world/a-nation-challenged-in-president-s-words-lift-this-dark-threat.html,11/7/01,1419
"More Troops, More Accusations, More Economic Stimulus",World; Washington,750,http://www.nytimes.com/2001/11/07/world/nation-challenged-overview-nov-6-2001-more-troops-more-accusations-more-economic.html,11/7/01,1420
U.S. TAKES STEPS TO BOLSTER BLOC FIGHTING TERROR,World; Front Page; Washington,1276,http://www.nytimes.com/2001/11/07/world/nation-challenged-white-house-us-takes-steps-bolster-bloc-fighting-terror.html,11/7/01,1421
Liberties; Talkin' Ain't Fightin',Opinion,746,http://www.nytimes.com/2001/11/07/opinion/liberties-talkin-ain-t-fightin.html,11/7/01,1422
"Cave Redoubts Are Formidable, Rebel Leader Says",World; Washington,563,http://www.nytimes.com/2001/11/08/world/a-nation-challenged-battlefields-cave-redoubts-are-formidable-rebel-leader-says.html,11/8/01,1423
A Month in a Difficult Battlefield: Assessing U.S. War Strategy,World; Front Page; Washington,4866,http://www.nytimes.com/2001/11/08/world/nation-challenged-month-1-month-difficult-battlefield-assessing-us-war-strategy.html,11/8/01,1424
Defectors Cite Iraqi Training For Terrorism,World; Front Page,1351,http://www.nytimes.com/2001/11/08/world/a-nation-challenged-the-school-defectors-cite-iraqi-training-for-terrorism.html,11/8/01,1425
"Pursuit of Terror Funds, Anthrax Victim on Tape, Partisan Sniping",World; Washington,764,http://www.nytimes.com/2001/11/08/world/nation-challenged-overview-nov-7-2001-pursuit-terror-funds-anthrax-victim-tape.html,11/8/01,1426
Pakistanis Urge U.S. to Suspend Textile Tariffs,Business; Washington,645,http://www.nytimes.com/2001/11/08/business/pakistanis-urge-us-to-suspend-textile-tariffs.html,11/8/01,1427
In Bush's Words: Attack on '2 Terrorist-Supporting Financial Networks',World,444,http://www.nytimes.com/2001/11/08/world/nation-challenged-bush-s-words-attack-2-terrorist-supporting-financial-networks.html,11/8/01,1428
"Networks Pause, Then Some Show bin Laden Tape of Children",U.S.,531,http://www.nytimes.com/2001/11/08/us/nation-challenged-media-networks-pause-then-some-show-bin-laden-tape-children.html,11/8/01,1429
Gunman Is Killed at Base In Qatar Used by the U.S.,World; Washington,677,http://www.nytimes.com/2001/11/08/world/a-nation-challenged-security-gunman-is-killed-at-base-in-qatar-used-by-the-us.html,11/8/01,1430
Italian Arab Is Perplexed By Swiss Raid,World,748,http://www.nytimes.com/2001/11/08/world/a-nation-challenged-the-banker-italian-arab-is-perplexed-by-swiss-raid.html,11/8/01,1431
U.S. MOVES TO CUT 2 FINANCIAL LINKS FOR TERROR GROUP,World; Front Page,1437,http://www.nytimes.com/2001/11/08/world/nation-challenged-money-trail-us-moves-cut-2-financial-links-for-terror-group.html,11/8/01,1432
A Nation Challenged,New York and Region,1152,http://www.nytimes.com/2001/11/08/nyregion/a-nation-challenged-089761.html,11/8/01,1433
Envoy Is Told Not to Assail U.S. Bombing,World; Washington,577,http://www.nytimes.com/2001/11/08/world/a-nation-challenged-the-spokesman-envoy-is-told-not-to-assail-us-bombing.html,11/8/01,1434
Bush and Blair Trade Praise At White House Love Fest,World; Washington,1094,http://www.nytimes.com/2001/11/08/world/a-nation-challenged-britain-bush-and-blair-trade-praise-at-white-house-love-fest.html,11/8/01,1435
Coalition Maintenance,Opinion,438,http://www.nytimes.com/2001/11/08/opinion/coalition-maintenance.html,11/8/01,1436
Somalis in Minneapolis Worry About Effect of Money-Transfer Raids,U.S.,875,http://www.nytimes.com/2001/11/09/us/nation-challenged-midwestern-community-somalis-minneapolis-worry-about-effect.html,11/9/01,1438
A Nation Challenged,New York and Region,1120,http://www.nytimes.com/2001/11/09/nyregion/a-nation-challenged-110108.html,11/9/01,1439
Arabs Reject Terror,Opinion,136,http://www.nytimes.com/2001/11/09/opinion/l-arabs-reject-terror-098574.html,11/9/01,1440
Foreign Affairs; Beware Of Icebergs,Opinion,762,http://www.nytimes.com/2001/11/09/opinion/foreign-affairs-beware-of-icebergs.html,11/9/01,1441
"No Quick Victory, U.N. on Alert, Stepping Up Counterterror Effort",World,760,http://www.nytimes.com/2001/11/09/world/nation-challenged-overview-nov-8-2001-no-quick-victory-un-alert-stepping-up.html,11/9/01,1442
"Shackles Off, Russia's Muslims Are Still Chafing",World,1391,http://www.nytimes.com/2001/11/09/world/shackles-off-russia-s-muslims-are-still-chafing.html,11/9/01,1443
"Reporter's Notebook; No Jerry Lewis, but Saudi Telethon Reaches Goal",World,1147,http://www.nytimes.com/2001/11/09/world/reporter-s-notebook-no-jerry-lewis-but-saudi-telethon-reaches-goal.html,11/9/01,1444
Pakistan Orders the Taliban To Close Karachi Consulate,World,727,http://www.nytimes.com/2001/11/09/world/nation-challenged-crackdown-pakistan-orders-taliban-close-karachi-consulate.html,11/9/01,1446
"A Trade Agenda Tempts Murphy's Law; U.S. Sees Talks as a Test of Leadership, But the Road to Qatar Was Rocky",Business,1703,http://www.nytimes.com/2001/11/09/business/trade-agenda-tempts-murphy-s-law-us-sees-talks-test-leadership-but-road-qatar.html,11/9/01,1447
Saudi Charges Bush With Failure to Broker Mideast Peace,World; Washington,813,http://www.nytimes.com/2001/11/09/world/saudi-charges-bush-with-failure-to-broker-mideast-peace.html,11/9/01,1448
"As U.N. Meets, Bin Laden Tape Sets Off Alarms",World; Front Page; Washington,1247,http://www.nytimes.com/2001/11/09/world/a-nation-challenged-message-as-un-meets-bin-laden-tape-sets-off-alarms.html,11/9/01,1449
IRAN CHIEF REJECTS BIN LADEN MESSAGE,World; Front Page,1283,http://www.nytimes.com/2001/11/10/world/iran-chief-rejects-bin-laden-message.html,11/10/01,1450
The Battle for Mazar-i-Sharif,Opinion,559,http://www.nytimes.com/2001/11/10/opinion/the-battle-for-mazar-i-sharif.html,11/10/01,1451
A bin Laden Threat,World; Front Page,34,http://www.nytimes.com/2001/11/10/world/a-bin-laden-threat.html,11/10/01,1452
A Nation Challenged,New York and Region,1131,http://www.nytimes.com/2001/11/10/nyregion/a-nation-challenged-130516.html,11/10/01,1453
Rebel With Long Career of Picking Fights (and Sides),World,486,http://www.nytimes.com/2001/11/10/world/nation-challenged-commander-rebel-with-long-career-picking-fights-sides.html,11/10/01,1454
'Afghan Arabs' Said to Lead Taliban's Fight,World,1147,http://www.nytimes.com/2001/11/10/world/a-nation-challenged-the-commanders-afghan-arabs-said-to-lead-taliban-s-fight.html,11/10/01,1455
